,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,temperature_depart,temperature_arrival,wage_median_depart,beach_depart,passenger_per_year_depart,population_depart,score_depart,wage_median_arrival,beach_arrival,passenger_per_year_arrival,population_arrival,score_arrival,Open,prix,is_holiday,year,month,day,weekday,week,n_days,weekend,ete,beach_ete_dep,beach_ete_arr,precipitations_depart,precipitations_arrival,diff_temp,distance
356,DFW,DEN,9.055555555560002,11.719757853499999,6.024188714939999,14.0,5.0,53078.66666666666,0,66233.791,1242115,1203175,55482.66666666666,0,59852.55,635163,1103275,9.15,3.8560000000000003,0,2012,2,9,3,6,15379,0,0,0,0,1,0,9.0,1031.450008384916
357,DFW,BOS,6.25,10.704574621699999,4.826536495819999,14.0,8.0,53078.66666666666,0,66233.791,1242115,1203175,57755.0,1,33827.65333333333,642955,1035875,9.15,3.8560000000000003,0,2012,2,9,3,6,15379,0,0,0,0,1,0,6.0,2507.6934737710767
358,MIA,JFK,18.0625,9.963323856699999,12.988673725999998,28.0,1.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,57445.57766666666,8346693,1052075,14.02,3.918,0,2013,1,3,3,1,15708,0,0,0,0,0,0,27.0,1756.0183179672956
359,DEN,LAS,11.35,9.63220062275,8.93411557193,27.0,38.0,55482.66666666666,0,59852.55,635163,1103275,55440.66666666666,0,46505.605,593275,1068475,11.0,4.026,0,2012,8,25,5,34,15577,0,0,0,0,0,0,-11.0,1008.7308944102843
360,DFW,SFO,12.0952380952,10.058984607100001,9.46522457158,37.0,20.0,53078.66666666666,0,66233.791,1242115,1203175,82083.0,1,49668.40966666667,828876,1112475,13.31,3.648,0,2012,7,6,4,27,15527,0,0,0,0,0,0,17.0,2350.4643784146856
361,PHX,ORD,13.45,9.90900033391,12.210758845299999,43.0,30.0,57474.66666666666,0,45664.73333333333,1499274,1060875,58419.66666666666,1,75120.345,2719141,1503175,10.99,4.0889999999999995,0,2012,8,28,1,35,15580,1,0,0,0,0,0,13.0,2311.9734166353205
362,BOS,EWR,9.70588235294,11.612339927799999,6.96208217671,14.0,15.0,57755.0,1,33827.65333333333,642955,1035875,70432.66666666669,1,40186.30133333334,277594,1064475,11.57,4.093999999999999,0,2012,10,9,1,41,15622,1,1,1,1,1,1,-1.0,322.1038212597294
363,ORD,LAX,14.566666666700002,12.505854335799999,8.91601942006,18.0,22.0,58419.66666666666,1,75120.345,2719141,1503175,59541.33333333334,1,73928.40566666667,3851202,1335475,5.72,3.833,0,2011,9,22,3,38,15239,0,0,0,0,0,1,-4.0,2800.356708816837
364,ORD,PHL,11.1111111111,8.433026066860002,8.108738125439999,39.0,36.0,58419.66666666666,1,75120.345,2719141,1503175,39645.333333333336,0,34276.636,1551824,1031075,13.49,3.648,1,2012,7,4,2,27,15525,0,0,0,0,0,1,3.0,1087.6403713677228
365,ORD,DFW,13.04,9.674348761360001,8.94650769854,39.0,37.0,58419.66666666666,1,75120.345,2719141,1503175,53078.66666666666,0,66233.791,1242115,1203175,13.49,3.648,1,2012,7,4,2,27,15525,0,0,0,0,0,0,2.0,1289.8349798594422
366,PHL,ATL,9.95238095238,11.7644506556,8.26121171788,28.0,23.0,39645.333333333336,0,34276.636,1551824,1031075,61467.66666666666,0,105911.923,449016,2002475,11.12,4.079,0,2012,10,3,2,40,15616,0,1,0,0,1,0,5.0,1070.9201589149773
367,SFO,DEN,8.2,9.44161699558,6.899275324260001,18.0,16.0,82083.0,1,49668.40966666667,828876,1112475,55482.66666666666,0,59852.55,635163,1103275,7.84,4.1419999999999995,0,2012,4,7,5,14,15437,0,0,0,0,0,0,2.0,1551.7999287765956
368,LAX,ORD,12.782608695699999,11.389449622799999,10.552709784400001,14.0,-1.0,59541.33333333334,1,73928.40566666667,3851202,1335475,58419.66666666666,1,75120.345,2719141,1503175,14.24,3.8939999999999997,0,2013,1,15,1,3,15720,1,0,0,0,0,0,15.0,2800.356708816837
369,LAX,JFK,15.71875,12.6230757397,9.775658958069998,16.0,11.0,59541.33333333334,1,73928.40566666667,3851202,1335475,76578.33333333331,1,57445.57766666666,8346693,1052075,4.41,3.987,0,2011,11,19,5,46,15297,0,0,0,0,1,0,5.0,3971.701539264229
370,LAX,ORD,13.333333333299999,11.4142063017,8.4170157328,16.0,14.0,59541.33333333334,1,73928.40566666667,3851202,1335475,58419.66666666666,1,75120.345,2719141,1503175,4.41,3.987,0,2011,11,19,5,46,15297,0,0,0,0,1,1,2.0,2800.356708816837
371,LGA,DTW,8.53333333333,10.5933842018,7.219682092989999,-4.0,-6.0,76578.33333333331,1,30187.395,8346693,1030575,44130.0,0,36522.355,700183,1079375,14.7,3.9019999999999997,0,2013,1,25,4,4,15730,0,0,0,0,1,1,2.0,804.629309947993
372,LAS,LAX,17.9696969697,11.8180263543,14.0678819667,31.0,18.0,55440.66666666666,0,46505.605,593275,1068475,59541.33333333334,1,73928.40566666667,3851202,1335475,10.35,4.073,0,2012,5,3,3,18,15463,0,1,0,1,0,0,13.0,379.7556938118438
373,LAS,ORD,15.407407407400001,10.2056521329,11.6495601081,39.0,23.0,55440.66666666666,0,46505.605,593275,1068475,58419.66666666666,1,75120.345,2719141,1503175,11.39,4.127,0,2012,9,8,5,36,15591,0,0,0,0,0,1,16.0,2430.1661221101435
374,JFK,LAS,12.4761904762,10.2056521329,10.2986360632,5.0,23.0,76578.33333333331,1,57445.57766666666,8346693,1052075,55440.66666666666,0,46505.605,593275,1068475,6.92,4.093999999999999,0,2012,3,6,1,10,15405,1,0,0,0,0,0,-18.0,3607.016466628042
375,LAX,ATL,15.2068965517,11.4142063017,12.1107370023,20.0,25.0,59541.33333333334,1,73928.40566666667,3851202,1335475,61467.66666666666,0,105911.923,449016,2002475,12.6,4.03,0,2012,11,2,4,44,15646,0,0,0,0,0,0,-5.0,3123.8140155579513
376,LAX,DFW,17.9090909091,11.659649166700001,12.2279486126,20.0,31.0,59541.33333333334,1,73928.40566666667,3851202,1335475,53078.66666666666,0,66233.791,1242115,1203175,12.6,4.03,0,2012,11,2,4,44,15646,0,0,0,0,0,0,-11.0,1981.929340139748
377,SFO,ORD,13.666666666700001,12.608009494700001,10.626736857200001,16.0,2.0,82083.0,1,49668.40966666667,828876,1112475,58419.66666666666,1,75120.345,2719141,1503175,4.53,3.987,0,2011,11,17,3,46,15295,0,0,0,0,0,0,14.0,2962.1022796065768
378,DFW,SFO,11.4736842105,11.251559533399998,10.1344759282,15.0,18.0,53078.66666666666,0,66233.791,1242115,1203175,82083.0,1,49668.40966666667,828876,1112475,12.34,3.98,0,2012,11,13,1,46,15657,1,0,0,0,0,0,-3.0,2350.4643784146856
379,EWR,MCO,14.9310344828,10.075862331,10.743539701600001,-1.0,22.0,70432.66666666669,1,40186.30133333334,277594,1064475,51069.33333333334,1,39794.08733333334,249935,1044075,14.43,3.927,0,2013,2,2,5,5,15738,0,0,0,0,1,0,-23.0,1509.933223961638
380,DFW,ORD,11.4285714286,12.7910575061,9.56854967365,21.0,-6.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,14.28,3.927,0,2013,1,31,3,5,15736,0,0,0,0,0,1,27.0,1289.8349798594422
381,SFO,EWR,8.15384615385,10.8980686629,10.172234709,13.0,25.0,82083.0,1,49668.40966666667,828876,1112475,70432.66666666669,1,40186.30133333334,277594,1064475,7.11,4.1419999999999995,0,2012,3,19,0,12,15418,1,0,0,0,0,0,-12.0,4115.814860842733
382,DFW,ORD,10.4210526316,11.6952413873,7.566856014319999,18.0,12.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,7.22,3.96,0,2012,2,26,6,8,15396,0,0,0,0,0,0,6.0,1289.8349798594422
383,DFW,LAS,11.1363636364,10.961834729200001,9.06219491202,18.0,16.0,53078.66666666666,0,66233.791,1242115,1203175,55440.66666666666,0,46505.605,593275,1068475,7.22,3.96,0,2012,2,26,6,8,15396,0,0,0,0,0,0,2.0,1693.7358514452706
384,LAX,DFW,16.65625,11.013356672999999,11.026681350799999,21.0,18.0,59541.33333333334,1,73928.40566666667,3851202,1335475,53078.66666666666,0,66233.791,1242115,1203175,12.02,3.98,0,2012,11,17,5,46,15661,0,0,0,0,1,0,3.0,1981.929340139748
385,LAX,EWR,17.0769230769,9.824427749089999,14.606637058299999,21.0,12.0,59541.33333333334,1,73928.40566666667,3851202,1335475,70432.66666666669,1,40186.30133333334,277594,1064475,12.02,3.98,0,2012,11,17,5,46,15661,0,0,0,0,1,0,9.0,3938.5359427670055
386,LAS,SFO,14.275862069,11.269363733099999,8.871690738060002,38.0,26.0,55440.66666666666,0,46505.605,593275,1068475,82083.0,1,49668.40966666667,828876,1112475,5.68,3.833,0,2011,9,23,4,38,15240,0,0,0,0,0,0,12.0,664.4740712604886
387,ORD,LAS,13.875,10.0419527467,10.8078574476,21.0,36.0,58419.66666666666,1,75120.345,2719141,1503175,55440.66666666666,0,46505.605,593275,1068475,10.82,4.0569999999999995,0,2012,5,12,5,19,15472,0,1,1,0,1,0,-15.0,2430.1661221101435
388,ORD,SFO,13.6,11.2913825928,9.85731538841,21.0,19.0,58419.66666666666,1,75120.345,2719141,1503175,82083.0,1,49668.40966666667,828876,1112475,10.82,4.0569999999999995,0,2012,5,12,5,19,15472,0,1,1,1,1,0,2.0,2962.1022796065768
389,ATL,CLT,9.8,11.1598960848,8.313590648669999,23.0,23.0,61467.66666666666,0,105911.923,449016,2002475,60171.33333333334,0,47719.872,773264,1028075,10.92,4.0569999999999995,0,2012,5,10,3,19,15470,0,1,0,0,0,0,0.0,364.3381888793975
390,ORD,DFW,7.666666666669999,11.723234044200002,5.43409714347,4.0,21.0,58419.66666666666,1,75120.345,2719141,1503175,53078.66666666666,0,66233.791,1242115,1203175,13.57,4.157,0,2013,2,24,6,8,15760,0,0,0,0,0,0,-17.0,1289.8349798594422
391,ATL,BOS,8.15789473684,10.221258715700001,5.71803344103,17.0,12.0,61467.66666666666,0,105911.923,449016,2002475,57755.0,1,33827.65333333333,642955,1035875,14.52,3.8939999999999997,0,2013,1,20,6,3,15725,0,0,0,0,0,0,5.0,1520.5984659593278
392,JFK,LAS,11.75,10.197799591799999,8.95034611913,18.0,21.0,76578.33333333331,1,57445.57766666666,8346693,1052075,55440.66666666666,0,46505.605,593275,1068475,4.95,3.987,0,2011,11,15,1,46,15293,1,0,0,0,1,0,-3.0,3607.016466628042
393,LAS,SFO,11.2,10.9566033772,7.53878858527,25.0,17.0,55440.66666666666,0,46505.605,593275,1068475,82083.0,1,49668.40966666667,828876,1112475,7.72,4.147,0,2012,3,29,3,13,15428,0,0,0,0,0,0,8.0,664.4740712604886
394,LAS,JFK,12.6153846154,11.381123824300001,9.478721108150001,25.0,17.0,55440.66666666666,0,46505.605,593275,1068475,76578.33333333331,1,57445.57766666666,8346693,1052075,7.72,4.147,0,2012,3,29,3,13,15428,0,0,0,0,0,0,8.0,3607.016466628042
395,LGA,DTW,9.42857142857,11.552415873,6.96829554892,24.0,19.0,76578.33333333331,1,30187.395,8346693,1030575,44130.0,0,36522.355,700183,1079375,5.17,3.8680000000000003,0,2011,9,8,3,36,15225,0,0,0,0,1,1,5.0,804.629309947993
396,JFK,SFO,13.346153846199998,12.6401465752,9.019721981050001,2.0,17.0,76578.33333333331,1,57445.57766666666,8346693,1052075,82083.0,1,49668.40966666667,828876,1112475,14.52,3.8939999999999997,0,2013,1,18,4,3,15723,0,0,0,0,0,0,-15.0,4149.17959706262
397,SFO,LAX,13.9230769231,12.0417188653,9.94755478265,16.0,18.0,82083.0,1,49668.40966666667,828876,1112475,59541.33333333334,1,73928.40566666667,3851202,1335475,4.91,3.887,0,2011,11,12,5,45,15290,0,0,0,0,0,1,-2.0,542.8482519953238
398,PHL,ATL,7.333333333330001,11.2957553399,5.05210941329,12.0,25.0,39645.333333333336,0,34276.636,1551824,1031075,61467.66666666666,0,105911.923,449016,2002475,7.73,4.147,0,2012,3,27,1,13,15426,1,0,0,0,0,0,-13.0,1070.9201589149773
399,JFK,MIA,13.7307692308,11.529438468299999,9.57729687253,18.0,27.0,76578.33333333331,1,57445.57766666666,8346693,1052075,52492.33333333334,1,44521.62966666668,411149,1073075,4.21,3.964,0,2011,11,28,0,48,15306,1,0,0,0,0,1,-9.0,1756.0183179672956
400,DFW,PHL,10.1176470588,10.7284085021,9.564794515180001,16.0,12.0,53078.66666666666,0,66233.791,1242115,1203175,39645.333333333336,0,34276.636,1551824,1031075,5.0,3.964,0,2011,12,2,4,48,15310,0,0,0,0,1,0,4.0,2091.5626556148663
401,MCO,PHL,11.916666666700001,10.9566033772,7.79027636205,29.0,10.0,51069.33333333334,1,39794.08733333334,249935,1044075,39645.333333333336,0,34276.636,1551824,1031075,15.1,3.911,0,2013,1,11,4,2,15716,0,0,0,0,1,1,19.0,1387.6836928377058
402,JFK,MCO,17.2333333333,10.5612839988,11.6993466759,24.0,33.0,76578.33333333331,1,57445.57766666666,8346693,1052075,51069.33333333334,1,39794.08733333334,249935,1044075,11.83,4.079,0,2012,10,4,3,40,15617,0,1,1,1,1,1,-9.0,1520.4334212880337
403,JFK,LAX,19.7692307692,13.3934948613,12.505707199100002,24.0,22.0,76578.33333333331,1,57445.57766666666,8346693,1052075,59541.33333333334,1,73928.40566666667,3851202,1335475,11.83,4.079,0,2012,10,4,3,40,15617,0,1,1,1,1,0,2.0,3971.701539264229
404,JFK,SFO,19.105263157899998,13.050346853699999,11.915897792400001,24.0,22.0,76578.33333333331,1,57445.57766666666,8346693,1052075,82083.0,1,49668.40966666667,828876,1112475,11.83,4.079,0,2012,10,4,3,40,15617,0,1,1,1,1,0,2.0,4149.17959706262
405,DEN,LAS,9.263157894739999,10.1740416176,6.1177529032099995,6.0,9.0,55482.66666666666,0,59852.55,635163,1103275,55440.66666666666,0,46505.605,593275,1068475,5.64,3.8939999999999997,0,2011,12,15,3,50,15323,0,0,0,0,0,0,-3.0,1008.7308944102843
406,LGA,DTW,11.666666666700001,9.6950709274,9.59166304663,3.0,3.0,76578.33333333331,1,30187.395,8346693,1030575,44130.0,0,36522.355,700183,1079375,13.25,3.945,0,2012,12,23,6,51,15697,0,0,0,0,0,0,0.0,804.629309947993
407,JFK,MIA,13.8,9.42977583989,11.172883841400001,13.0,28.0,76578.33333333331,1,57445.57766666666,8346693,1052075,52492.33333333334,1,44521.62966666668,411149,1073075,14.52,3.8939999999999997,0,2013,1,20,6,3,15725,0,0,0,0,0,1,-15.0,1756.0183179672956
408,DFW,SFO,14.6,10.757778806,11.575836902799999,32.0,17.0,53078.66666666666,0,66233.791,1242115,1203175,82083.0,1,49668.40966666667,828876,1112475,11.63,4.15,0,2012,10,21,6,42,15634,0,1,0,1,0,1,15.0,2350.4643784146856
409,ORD,DTW,9.94117647059,11.7439562102,10.2620087473,20.0,23.0,58419.66666666666,1,75120.345,2719141,1503175,44130.0,0,36522.355,700183,1079375,11.46,4.15,0,2012,10,17,2,42,15630,0,1,1,0,1,1,-3.0,376.1523186864933
410,BOS,LAX,10.956521739100001,10.406060846699999,8.75670268407,4.0,19.0,57755.0,1,33827.65333333333,642955,1035875,59541.33333333334,1,73928.40566666667,3851202,1335475,12.48,3.9760000000000004,0,2012,11,25,6,47,15669,0,0,0,0,0,1,-15.0,4190.396510798694
411,EWR,BOS,10.6,8.697200846900001,8.65356634725,17.0,16.0,70432.66666666669,1,40186.30133333334,277594,1064475,57755.0,1,33827.65333333333,642955,1035875,3.99,4.01,0,2011,11,25,4,47,15303,0,0,0,0,0,0,1.0,322.1038212597294
412,MSP,DEN,10.2,11.304470195699999,7.27360042605,25.0,41.0,69940.0,0,37523.137,392768,1085275,55482.66666666666,0,59852.55,635163,1103275,13.0,3.678,0,2012,6,25,0,26,15516,1,1,0,0,0,0,-16.0,1091.6666384843295
413,MSP,ORD,14.458333333299999,12.3212424211,12.003547180999998,25.0,24.0,69940.0,0,37523.137,392768,1085275,58419.66666666666,1,75120.345,2719141,1503175,13.0,3.678,0,2012,6,25,0,26,15516,1,1,0,1,0,0,1.0,536.658170112283
414,BOS,LAX,11.619047619000002,10.6743474486,8.80043288979,16.0,22.0,57755.0,1,33827.65333333333,642955,1035875,59541.33333333334,1,73928.40566666667,3851202,1335475,14.28,3.927,0,2013,1,31,3,5,15736,0,0,0,0,1,0,-6.0,4190.396510798694
415,ORD,IAH,12.7,11.529438468299999,10.533655336,8.0,29.0,58419.66666666666,1,75120.345,2719141,1503175,57644.0,1,44427.35133333333,2161593,1055675,7.63,4.147,0,2012,3,26,0,13,15425,1,0,0,0,0,0,-21.0,1489.7159845062022
416,IAH,ORD,8.0,10.1337597977,5.9160797831,26.0,1.0,57644.0,1,44427.35133333333,2161593,1055675,58419.66666666666,1,75120.345,2719141,1503175,14.13,4.022,0,2013,2,5,1,6,15741,1,0,0,0,1,1,25.0,1489.7159845062022
417,ORD,PHX,14.36,10.3196372412,11.6935879866,14.0,29.0,58419.66666666666,1,75120.345,2719141,1503175,57474.66666666666,0,45664.73333333333,1499274,1060875,12.04,3.9760000000000004,0,2012,11,20,1,47,15664,1,0,0,0,0,0,-15.0,2311.9734166353205
418,IAH,ORD,8.27777777778,11.8377269856,6.59594844944,20.0,11.0,57644.0,1,44427.35133333333,2161593,1055675,58419.66666666666,1,75120.345,2719141,1503175,11.79,4.079,0,2012,10,7,6,40,15620,0,1,1,1,0,0,9.0,1489.7159845062022
419,LGA,MIA,16.2258064516,11.256026543299999,11.122678566500001,30.0,33.0,76578.33333333331,1,30187.395,8346693,1030575,52492.33333333334,1,44521.62966666668,411149,1073075,10.2,3.965,0,2012,8,13,0,33,15565,1,0,0,0,0,0,-3.0,1767.267073831831
420,DFW,SFO,11.2272727273,11.013356672999999,7.59029341413,40.0,21.0,53078.66666666666,0,66233.791,1242115,1203175,82083.0,1,49668.40966666667,828876,1112475,10.84,3.85,0,2012,8,7,1,32,15559,1,0,0,0,0,0,19.0,2350.4643784146856
421,MCO,EWR,17.1034482759,10.7284085021,13.589241615499999,23.0,11.0,51069.33333333334,1,39794.08733333334,249935,1044075,70432.66666666669,1,40186.30133333334,277594,1064475,12.95,3.991,0,2012,12,14,4,50,15688,0,0,0,0,0,0,12.0,1509.933223961638
422,ATL,LAX,12.851851851900001,11.3727606904,9.02007889998,13.0,17.0,61467.66666666666,0,105911.923,449016,2002475,59541.33333333334,1,73928.40566666667,3851202,1335475,5.96,3.8280000000000003,0,2012,1,15,6,2,15354,0,0,0,0,0,0,-4.0,3123.8140155579513
423,DEN,LAX,11.4782608696,11.1739361192,7.609023143710001,34.0,22.0,55482.66666666666,0,59852.55,635163,1103275,59541.33333333334,1,73928.40566666667,3851202,1335475,10.73,3.7960000000000003,0,2012,8,2,3,31,15554,0,0,0,0,1,1,12.0,1384.2695475637477
424,DEN,SEA,14.0,10.8151672034,8.99382504215,34.0,23.0,55482.66666666666,0,59852.55,635163,1103275,78112.66666666669,1,39551.456,635928,1038675,10.73,3.7960000000000003,0,2012,8,2,3,31,15554,0,0,0,0,1,0,11.0,1644.0329849284549
425,EWR,LAX,12.913043478299999,10.3269941571,9.66678024557,4.0,19.0,70432.66666666669,1,40186.30133333334,277594,1064475,59541.33333333334,1,73928.40566666667,3851202,1335475,12.55,4.01,0,2012,11,7,2,45,15651,0,0,0,0,1,1,-15.0,3938.5359427670055
426,LGA,BOS,7.533333333330001,13.5757531432,7.651952754189999,20.0,21.0,76578.33333333331,1,30187.395,8346693,1030575,57755.0,1,33827.65333333333,642955,1035875,5.8,3.801,0,2011,10,20,3,42,15267,0,1,1,1,1,1,-1.0,296.5057495930962
427,PHL,BOS,7.533333333330001,11.917643914700001,5.370111287309999,29.0,23.0,39645.333333333336,0,34276.636,1551824,1031075,57755.0,1,33827.65333333333,642955,1035875,6.57,3.786,0,2011,9,27,1,39,15244,1,0,0,0,1,0,6.0,449.8593565253816
428,BOS,ATL,8.0,11.4667443042,6.0,2.0,21.0,57755.0,1,33827.65333333333,642955,1035875,61467.66666666666,0,105911.923,449016,2002475,7.31,4.051,0,2012,2,29,2,9,15399,0,0,0,0,1,1,-19.0,1520.5984659593278
429,MIA,JFK,18.358974359,11.2782024973,11.9659322981,19.0,-2.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,57445.57766666666,8346693,1052075,5.09,3.783,0,2012,1,4,2,1,15343,0,0,0,0,0,0,21.0,1756.0183179672956
430,ORD,BOS,9.05882352941,11.9972773084,6.950454915289999,1.0,15.0,58419.66666666666,1,75120.345,2719141,1503175,57755.0,1,33827.65333333333,642955,1035875,5.25,3.931,0,2011,12,7,2,49,15315,0,0,0,0,0,1,-14.0,1390.2049438221773
431,ATL,DEN,10.2272727273,10.7284085021,7.43179666915,12.0,9.0,61467.66666666666,0,105911.923,449016,2002475,55482.66666666666,0,59852.55,635163,1103275,5.86,3.8539999999999996,0,2012,1,18,2,3,15357,0,0,0,0,1,0,3.0,1925.4082125567688
432,BOS,PHL,7.125,9.945391259360001,5.60802995712,33.0,33.0,57755.0,1,33827.65333333333,642955,1035875,39645.333333333336,0,34276.636,1551824,1031075,14.06,3.6830000000000003,0,2012,7,15,6,28,15536,0,0,0,0,1,1,0.0,449.8593565253816
433,ORD,PHX,12.4782608696,10.8095071816,10.0130349827,18.0,36.0,58419.66666666666,1,75120.345,2719141,1503175,57474.66666666666,0,45664.73333333333,1499274,1060875,10.43,4.086,0,2012,9,27,3,39,15610,0,0,0,0,0,0,-18.0,2311.9734166353205
434,DFW,ORD,7.57142857143,12.5262864109,6.1483491932500005,16.0,1.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,14.83,3.8939999999999997,0,2013,1,17,3,3,15722,0,0,0,0,0,0,15.0,1289.8349798594422
435,EWR,ORD,13.333333333299999,12.577506874900001,10.0678855198,22.0,18.0,70432.66666666669,1,40186.30133333334,277594,1064475,58419.66666666666,1,75120.345,2719141,1503175,11.49,4.1160000000000005,0,2012,10,22,0,43,15635,1,1,1,1,0,1,4.0,1153.7288152699984
436,ATL,PHL,11.0952380952,10.892655086500001,8.141896351,16.0,8.0,61467.66666666666,0,105911.923,449016,2002475,39645.333333333336,0,34276.636,1551824,1031075,7.22,3.96,0,2012,2,26,6,8,15396,0,0,0,0,0,0,8.0,1070.9201589149773
437,EWR,BOS,11.0,10.7693986302,8.54092315977,18.0,18.0,70432.66666666669,1,40186.30133333334,277594,1064475,57755.0,1,33827.65333333333,642955,1035875,5.96,3.786,0,2011,10,2,6,39,15249,0,1,1,1,1,1,0.0,322.1038212597294
438,DEN,LAS,10.619047619,10.704574621699999,7.165725298089999,26.0,34.0,55482.66666666666,0,59852.55,635163,1103275,55440.66666666666,0,46505.605,593275,1068475,10.9,4.0569999999999995,0,2012,5,9,2,19,15469,0,1,0,0,0,0,-8.0,1008.7308944102843
439,DFW,SFO,7.733333333330001,11.1504769953,7.3724067272800005,14.0,17.0,53078.66666666666,0,66233.791,1242115,1203175,82083.0,1,49668.40966666667,828876,1112475,8.84,3.8560000000000003,0,2012,2,10,4,6,15380,0,0,0,0,1,1,-3.0,2350.4643784146856
440,ORD,PHL,8.625,12.2202683458,7.38354025293,21.0,22.0,58419.66666666666,1,75120.345,2719141,1503175,39645.333333333336,0,34276.636,1551824,1031075,11.87,4.1160000000000005,0,2012,10,23,1,43,15636,1,1,1,0,1,0,-1.0,1087.6403713677228
441,ORD,BOS,11.913043478299999,12.206918426600001,8.49017102022,21.0,19.0,58419.66666666666,1,75120.345,2719141,1503175,57755.0,1,33827.65333333333,642955,1035875,11.87,4.1160000000000005,0,2012,10,23,1,43,15636,1,1,1,1,1,0,2.0,1390.2049438221773
442,ORD,ATL,7.76470588235,12.035854156800001,6.2000948759300005,21.0,23.0,58419.66666666666,1,75120.345,2719141,1503175,61467.66666666666,0,105911.923,449016,2002475,11.46,4.15,0,2012,10,16,1,42,15629,1,1,1,0,0,0,-2.0,975.7148466955739
443,ORD,DEN,12.434782608699999,10.9774413119,9.54808922796,20.0,21.0,58419.66666666666,1,75120.345,2719141,1503175,55482.66666666666,0,59852.55,635163,1103275,11.63,4.15,0,2012,10,21,6,42,15634,0,1,1,0,0,0,-1.0,1425.1266950703268
444,SFO,LAS,12.5238095238,10.092588683099999,10.404898114,13.0,12.0,82083.0,1,49668.40966666667,828876,1112475,55440.66666666666,0,46505.605,593275,1068475,5.25,3.931,0,2011,12,7,2,49,15315,0,0,0,0,0,0,1.0,664.4740712604886
445,MSP,ATL,11.75,10.3633496115,12.3026526879,-6.0,13.0,69940.0,0,37523.137,392768,1085275,61467.66666666666,0,105911.923,449016,2002475,7.8,3.8480000000000003,0,2012,1,29,6,4,15368,0,0,0,0,1,0,-19.0,1458.8016504046498
446,MIA,JFK,14.6551724138,10.1174002564,9.53668054734,32.0,35.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,57445.57766666666,8346693,1052075,12.05,3.783,0,2012,7,24,1,30,15545,1,0,0,0,0,0,-3.0,1756.0183179672956
447,LAS,JFK,14.0,10.2290133038,10.498299182,42.0,37.0,55440.66666666666,0,46505.605,593275,1068475,76578.33333333331,1,57445.57766666666,8346693,1052075,13.31,3.648,0,2012,7,7,5,27,15528,0,0,0,0,0,1,5.0,3607.016466628042
448,PHL,DFW,10.4736842105,11.4305300449,7.86248773928,19.0,27.0,39645.333333333336,0,34276.636,1551824,1031075,53078.66666666666,0,66233.791,1242115,1203175,5.8,3.825,0,2011,10,24,0,43,15271,1,1,0,0,1,1,-8.0,2091.5626556148663
