,Date,AirPort,Max TemperatureC,Min TemperatureC,city,population,latitude_deg,longitude_deg,local_code,scheduled_service,score,Dernier,is_holiday
1838,2011-12-01,BOS,9,3,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.969,0
1839,2011-12-01,LGA,10,3,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.969,0
1840,2011-12-02,ATL,18,1,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.968,0
1841,2011-12-02,ORD,6,-1,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.968,0
1842,2011-12-02,LAX,18,9,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.968,0
1843,2011-12-02,DFW,16,7,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.968,0
1844,2011-12-02,DEN,-1,-16,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.968,0
1845,2011-12-02,JFK,12,1,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.968,0
1846,2011-12-02,SFO,22,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.968,0
1847,2011-12-02,CLT,17,-4,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.968,0
1848,2011-12-02,LAS,11,6,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.968,0
1849,2011-12-02,PHX,16,7,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.968,0
1850,2011-12-02,IAH,22,12,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.968,0
1851,2011-12-02,MIA,25,18,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.968,0
1852,2011-12-02,MCO,24,10,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.968,0
1853,2011-12-02,EWR,12,2,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.968,0
1854,2011-12-02,SEA,7,0,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.968,0
1855,2011-12-02,MSP,1,-10,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.968,0
1856,2011-12-02,DTW,4,-1,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.968,0
1857,2011-12-02,PHL,12,1,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.968,0
1858,2011-12-02,BOS,10,2,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.968,0
1859,2011-12-02,LGA,11,4,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.968,0
1860,2011-12-03,ATL,17,3,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
1861,2011-12-03,ORD,10,3,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
1862,2011-12-03,LAX,17,9,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
1863,2011-12-03,DFW,18,12,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
1864,2011-12-03,DEN,-3,-16,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
1865,2011-12-03,JFK,9,1,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
1866,2011-12-03,SFO,16,8,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
1867,2011-12-03,CLT,15,-1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
1868,2011-12-03,LAS,11,4,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
1869,2011-12-03,PHX,14,7,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
1870,2011-12-03,IAH,25,16,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
1871,2011-12-03,MIA,26,21,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
1872,2011-12-03,MCO,25,13,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
1873,2011-12-03,EWR,9,0,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
1874,2011-12-03,SEA,6,-1,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
1875,2011-12-03,MSP,1,-2,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
1876,2011-12-03,DTW,9,-2,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
1877,2011-12-03,PHL,10,1,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
1878,2011-12-03,BOS,7,1,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
1879,2011-12-03,LGA,7,3,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
1880,2011-12-04,ATL,17,6,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
1881,2011-12-04,ORD,11,2,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
1882,2011-12-04,LAX,17,6,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
1883,2011-12-04,DFW,12,5,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
1884,2011-12-04,DEN,-3,-13,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
1885,2011-12-04,JFK,12,2,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
1886,2011-12-04,SFO,14,6,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
1887,2011-12-04,CLT,16,0,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
1888,2011-12-04,LAS,11,0,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
1889,2011-12-04,PHX,13,4,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
1890,2011-12-04,IAH,22,13,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
1891,2011-12-04,MIA,27,22,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
1892,2011-12-04,MCO,27,13,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
1893,2011-12-04,EWR,13,1,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
1894,2011-12-04,SEA,6,-1,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
1895,2011-12-04,MSP,-2,-6,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
1896,2011-12-04,DTW,11,6,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
1897,2011-12-04,PHL,14,1,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
1898,2011-12-04,BOS,12,2,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
1899,2011-12-04,LGA,12,4,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
1900,2011-12-05,ATL,22,11,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.941,0
1901,2011-12-05,ORD,4,2,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.941,0
1902,2011-12-05,LAX,18,2,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.941,0
1903,2011-12-05,DFW,6,1,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.941,0
1904,2011-12-05,DEN,-13,-20,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.941,0
1905,2011-12-05,JFK,12,8,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.941,0
1906,2011-12-05,SFO,14,5,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.941,0
1907,2011-12-05,CLT,16,6,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.941,0
1908,2011-12-05,LAS,9,2,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.941,0
1909,2011-12-05,PHX,13,4,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.941,0
1910,2011-12-05,IAH,13,7,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.941,0
1911,2011-12-05,MIA,27,22,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.941,0
1912,2011-12-05,MCO,27,14,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.941,0
1913,2011-12-05,EWR,13,7,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.941,0
1914,2011-12-05,SEA,6,-2,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.941,0
1915,2011-12-05,MSP,-6,-8,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.941,0
1916,2011-12-05,DTW,8,1,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.941,0
1917,2011-12-05,PHL,16,6,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.941,0
1918,2011-12-05,BOS,17,7,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.941,0
1919,2011-12-05,LGA,13,9,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.941,0
1920,2011-12-06,ATL,21,14,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.977,0
1921,2011-12-06,ORD,3,-3,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.977,0
1922,2011-12-06,LAX,16,5,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.977,0
1923,2011-12-06,DFW,3,-2,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.977,0
1924,2011-12-06,DEN,-1,-21,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.977,0
1925,2011-12-06,JFK,14,12,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.977,0
1926,2011-12-06,SFO,12,4,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.977,0
1927,2011-12-06,CLT,21,14,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.977,0
1928,2011-12-06,LAS,8,-2,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.977,0
1929,2011-12-06,PHX,13,2,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.977,0
1930,2011-12-06,IAH,7,1,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.977,0
1931,2011-12-06,MIA,27,19,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.977,0
1932,2011-12-06,MCO,27,14,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.977,0
1933,2011-12-06,EWR,17,12,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.977,0
1934,2011-12-06,SEA,3,-2,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.977,0
1935,2011-12-06,MSP,-7,-12,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.977,0
1936,2011-12-06,DTW,3,0,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.977,0
1937,2011-12-06,PHL,17,14,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.977,0
1938,2011-12-06,BOS,16,9,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.977,0
1939,2011-12-06,LGA,16,13,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.977,0
1940,2011-12-07,ATL,14,3,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.943,0
1941,2011-12-07,ORD,1,-4,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.943,0
1942,2011-12-07,LAX,18,7,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.943,0
1943,2011-12-07,DFW,8,-6,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.943,0
1944,2011-12-07,DEN,3,-8,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.943,0
1945,2011-12-07,JFK,14,6,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.943,0
1946,2011-12-07,SFO,13,4,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.943,0
1947,2011-12-07,CLT,18,5,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.943,0
1948,2011-12-07,LAS,12,-1,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.943,0
1949,2011-12-07,PHX,16,3,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.943,0
1950,2011-12-07,IAH,10,-1,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.943,0
1951,2011-12-07,MIA,28,18,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.943,0
1952,2011-12-07,MCO,28,11,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.943,0
1953,2011-12-07,EWR,17,6,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.943,0
1954,2011-12-07,SEA,5,2,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.943,0
1955,2011-12-07,MSP,-2,-10,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.943,0
1956,2011-12-07,DTW,3,-2,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.943,0
1957,2011-12-07,PHL,17,5,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.943,0
1958,2011-12-07,BOS,15,7,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.943,0
1959,2011-12-07,LGA,16,6,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.943,0
1960,2011-12-08,ATL,12,0,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.867,0
1961,2011-12-08,ORD,2,-4,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.867,0
1962,2011-12-08,LAX,19,3,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.867,0
1963,2011-12-08,DFW,13,-2,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.867,0
1964,2011-12-08,DEN,2,-13,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.867,0
1965,2011-12-08,JFK,8,2,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.867,0
1966,2011-12-08,SFO,14,4,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.867,0
1967,2011-12-08,CLT,12,-1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.867,0
1968,2011-12-08,LAS,14,1,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.867,0
1969,2011-12-08,PHX,17,3,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.867,0
1970,2011-12-08,IAH,13,-2,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.867,0
1971,2011-12-08,MIA,23,15,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.867,0
1972,2011-12-08,MCO,19,6,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.867,0
1973,2011-12-08,EWR,8,2,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.867,0
1974,2011-12-08,SEA,4,0,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.867,0
1975,2011-12-08,MSP,-2,-11,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.867,0
1976,2011-12-08,DTW,3,-3,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.867,0
1977,2011-12-08,PHL,8,2,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.867,0
1978,2011-12-08,BOS,8,3,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.867,0
1979,2011-12-08,LGA,7,3,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.867,0
1980,2011-12-09,ATL,13,2,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.841,0
1981,2011-12-09,ORD,0,-8,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.841,0
1982,2011-12-09,LAX,19,7,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.841,0
1983,2011-12-09,DFW,9,1,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.841,0
1984,2011-12-09,DEN,1,-14,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.841,0
1985,2011-12-09,JFK,11,1,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.841,0
1986,2011-12-09,SFO,14,4,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.841,0
1987,2011-12-09,CLT,12,-1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.841,0
1988,2011-12-09,LAS,16,2,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.841,0
1989,2011-12-09,PHX,20,3,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.841,0
1990,2011-12-09,IAH,15,9,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.841,0
1991,2011-12-09,MIA,28,22,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.841,0
1992,2011-12-09,MCO,27,14,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.841,0
1993,2011-12-09,EWR,12,-1,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.841,0
1994,2011-12-09,SEA,4,-3,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.841,0
1995,2011-12-09,MSP,-8,-15,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.841,0
1996,2011-12-09,DTW,1,-6,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.841,0
1997,2011-12-09,PHL,12,0,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.841,0
1998,2011-12-09,BOS,11,2,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.841,0
1999,2011-12-09,LGA,12,2,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.841,0
2000,2011-12-10,ATL,12,1,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
2001,2011-12-10,ORD,-3,-11,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
2002,2011-12-10,LAX,18,9,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
2003,2011-12-10,DFW,12,1,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
2004,2011-12-10,DEN,4,-9,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
2005,2011-12-10,JFK,9,0,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
2006,2011-12-10,SFO,14,4,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
2007,2011-12-10,CLT,12,1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
2008,2011-12-10,LAS,15,3,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
2009,2011-12-10,PHX,22,6,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
2010,2011-12-10,IAH,14,8,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
2011,2011-12-10,MIA,28,23,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
2012,2011-12-10,MCO,27,17,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
2013,2011-12-10,EWR,7,0,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
2014,2011-12-10,SEA,4,-1,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
2015,2011-12-10,MSP,-3,-14,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
2016,2011-12-10,DTW,-1,-8,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
2017,2011-12-10,PHL,7,-1,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
2018,2011-12-10,BOS,8,-1,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
2019,2011-12-10,LGA,9,1,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
2020,2011-12-11,ATL,11,0,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
2021,2011-12-11,ORD,7,-3,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
2022,2011-12-11,LAX,15,8,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
2023,2011-12-11,DFW,12,2,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
2024,2011-12-11,DEN,7,-8,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
2025,2011-12-11,JFK,4,-2,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
2026,2011-12-11,SFO,12,6,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
2027,2011-12-11,CLT,9,-2,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
2028,2011-12-11,LAS,13,2,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
2029,2011-12-11,PHX,21,7,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
2030,2011-12-11,IAH,13,4,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
2031,2011-12-11,MIA,27,22,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
2032,2011-12-11,MCO,27,17,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
